	MSZoning	Street	Alley	LotShape	LandContour	Utilities	LotConfig	LandSlope	Neighborhood	Condition1	Condition2	BldgType	HouseStyle	RoofStyle	RoofMatl	Exterior1st	Exterior2nd	MasVnrType	Foundation	BsmtExposure	BsmtFinType1	BsmtFinType2	Heating	CentralAir	Electrical	Functional	GarageType	GarageFinish	PavedDrive	PoolQC	Fence	MiscFeature	SaleType	SaleCondition	ExterQual	ExterCond	BsmtQual	BsmtCond	HeatingQC	KitchenQual	FireplaceQu	GarageQual	GarageCond	Id	MSSubClass	LotFrontage	LotArea	OverallQual	OverallCond	YearBuilt	YearRemodAdd	MasVnrArea	BsmtFinSF1	BsmtFinSF2	BsmtUnfSF	TotalBsmtSF	LowQualFinSF	GrLivArea	BsmtFullBath	BsmtHalfBath	FullBath	HalfBath	BedroomAbvGr	KitchenAbvGr	TotRmsAbvGrd	Fireplaces	GarageYrBlt	GarageCars	GarageArea	WoodDeckSF	OpenPorchSF	EnclosedPorch	3SsnPorch	ScreenPorch	PoolArea	MiscVal	MoSold	YrSold	SalePrice	TotSqFt
71	3	1	2	3	3	0	0	0	11	2	2	0	2	1	0	6	10	2	1	3	0	5	1	1	4	6	5	2	2	3	4	4	8	4	3	3	3	3	3	3	0	3	3	72	20	69.0	7599	4	6	1982	2006	0.0	565	0	280	845	0	845	1	0	1	0	2	1	4	0	1987.0	2	360	0	0	0	0	0	0	0	6	2007	11.771436160121729	845
72	3	1	2	0	3	0	0	0	8	2	2	0	5	1	0	12	13	1	2	3	5	5	1	1	4	6	1	0	2	3	4	4	8	4	3	3	4	3	4	3	3	3	3	73	60	74.0	10141	7	5	1998	1998	40.0	0	0	832	832	0	1718	0	0	2	1	3	1	7	1	1998.0	2	427	0	94	0	0	291	0	0	12	2009	12.128111104060462	1718
73	3	1	2	3	3	0	4	0	12	2	2	0	2	1	0	13	14	1	1	3	0	1	1	1	4	6	1	2	2	3	1	4	8	4	3	3	3	3	4	3	0	3	3	74	20	85.0	10200	5	7	1954	2003	104.0	320	362	404	1086	0	1086	1	0	1	0	3	1	6	0	1989.0	2	490	0	0	0	0	0	0	0	5	2010	11.883799128308773	1086
74	4	1	2	3	3	0	0	0	17	2	2	0	5	2	0	12	13	2	1	3	5	5	1	0	4	6	5	2	2	3	4	4	8	4	4	4	2	3	4	3	0	3	3	75	50	60.0	5790	3	6	1915	1950	0.0	0	0	840	840	0	1605	0	0	2	0	3	2	8	0	1915.0	1	379	0	0	202	0	0	0	0	5	2010	11.584315461056901	1605
75	4	1	2	3	3	0	4	0	10	2	2	3	7	1	0	5	5	2	1	1	2	5	1	1	4	6	3	2	2	3	1	4	8	4	3	3	4	3	3	3	0	3	3	76	180	21.0	1596	4	5	1973	1973	0.0	462	0	0	462	0	988	1	0	1	0	2	1	5	0	1973.0	1	297	120	101	0	0	0	0	0	11	2009	11.418614785498987	988
76	3	1	2	0	3	0	4	0	12	2	2	0	2	1	0	12	13	2	1	3	0	5	1	1	0	6	5	2	2	3	4	4	8	4	3	3	3	3	5	3	0	3	3	77	20	0.0	8475	4	7	1956	1956	0.0	228	0	724	952	0	952	0	0	1	0	2	1	4	0	1956.0	1	283	0	0	0	0	0	0	0	4	2008	11.818570237796182	952
77	4	1	2	3	3	0	4	0	3	2	2	0	0	1	0	13	14	2	1	3	1	2	1	1	4	2	5	2	2	3	2	4	8	4	3	3	3	3	3	3	0	3	3	78	50	50.0	8635	5	5	1948	2001	0.0	336	41	295	672	0	1285	1	0	1	0	2	1	6	0	1948.0	1	240	0	0	0	0	0	0	0	1	2008	11.751942365440728	1285
78	3	1	2	3	3	0	4	0	19	2	2	2	2	3	0	6	6	2	1	3	5	5	1	0	4	6	6	3	2	3	4	4	8	4	3	3	3	3	3	3	0	0	0	79	90	72.0	10778	4	5	1968	1968	0.0	0	0	1768	1768	0	1768	0	0	2	0	4	2	8	0	0.0	0	0	0	0	0	0	0	0	0	4	2010	11.824079893607152	1768
79	4	1	0	3	3	0	0	0	17	2	2	0	5	1	0	13	14	2	2	3	5	5	1	1	4	6	5	2	2	3	2	4	8	4	3	3	3	3	4	3	0	3	3	80	50	60.0	10440	5	6	1910	1981	0.0	0	0	440	440	0	1230	0	0	1	1	2	1	5	0	1966.0	2	440	74	0	128	0	0	0	0	5	2009	11.608235644774552	1230
80	3	1	2	3	3	0	0	0	12	2	2	0	5	1	0	12	13	1	1	3	4	5	1	1	4	6	1	0	2	3	4	4	8	4	3	4	4	3	3	4	4	3	3	81	60	100.0	13000	6	6	1968	1968	576.0	448	0	448	896	0	2142	0	0	2	1	4	1	8	1	1968.0	1	509	0	72	0	0	252	0	0	6	2009	12.173032791451973	2142
81	4	1	2	3	3	0	2	0	11	2	2	4	2	3	0	12	13	1	2	3	2	5	1	1	4	6	1	0	2	3	4	4	8	4	3	4	5	4	5	3	0	3	3	82	120	32.0	4500	6	5	1998	1998	443.0	1201	0	36	1237	0	1337	1	0	2	0	2	1	5	0	1998.0	2	405	0	199	0	0	0	0	0	3	2006	11.941455846009388	1337
82	3	1	2	3	3	0	4	0	21	2	2	0	2	1	0	12	13	3	2	3	2	5	1	1	4	6	1	1	2	3	4	4	8	4	3	3	4	3	5	4	4	3	3	83	20	78.0	10206	8	5	2007	2007	468.0	33	0	1530	1563	0	1563	0	0	2	0	3	1	6	1	2007.0	3	758	144	99	0	0	0	0	0	10	2008	12.409013489526863	1563
83	3	1	2	0	3	0	4	0	12	2	2	0	2	1	0	8	8	0	1	3	5	5	1	1	4	6	5	2	2	3	4	4	0	4	3	3	3	3	4	3	0	3	3	84	20	80.0	8892	5	5	1960	1960	66.0	0	0	1065	1065	0	1065	0	0	1	1	3	1	6	0	1974.0	2	461	74	0	0	0	0	0	0	7	2007	11.747997587149712	1065
84	3	1	2	0	3	0	4	0	8	2	2	0	7	1	0	6	6	1	2	3	5	5	1	1	4	6	3	0	2	3	4	2	8	4	3	3	4	3	4	3	3	3	3	85	80	0.0	8530	7	5	1995	1996	22.0	0	0	384	384	0	1474	0	0	2	1	3	1	7	1	1995.0	2	400	120	72	0	0	0	0	700	5	2009	12.034691028774553	1474
85	3	1	2	3	3	0	0	0	15	2	2	0	5	3	0	6	6	1	1	3	5	5	1	1	4	6	1	2	2	3	4	4	8	4	4	3	4	3	5	4	3	3	3	86	60	121.0	16059	8	5	1991	1992	284.0	0	0	1288	1288	0	2417	0	0	2	1	4	1	9	1	1991.0	2	462	127	82	0	0	0	0	0	4	2006	12.468436909997665	2417
86	3	1	2	1	3	0	4	0	8	2	2	0	5	1	0	12	13	2	2	0	5	5	1	1	4	6	3	0	2	3	4	4	8	4	4	3	4	3	5	4	4	3	3	87	60	122.0	11911	6	5	2005	2005	0.0	0	0	684	684	0	1560	0	0	2	1	3	1	6	1	2005.0	2	400	100	38	0	0	0	0	0	3	2009	12.066810578196666	1560
87	1	1	1	3	3	0	0	0	21	2	2	4	5	1	0	12	13	3	2	0	5	5	1	1	4	6	5	1	2	3	4	4	6	5	4	3	4	3	5	4	0	3	3	88	160	40.0	3951	6	5	2009	2009	76.0	0	0	612	612	0	1224	0	0	2	1	2	1	4	0	2009.0	2	528	0	234	0	0	0	0	0	6	2009	12.010665849187564	1224
88	0	1	2	0	3	0	0	0	9	1	1	0	0	3	0	9	10	2	1	3	5	5	1	0	4	6	6	3	0	3	2	4	3	0	2	2	3	2	3	2	0	0	0	89	50	105.0	8470	3	2	1915	1982	0.0	0	0	1013	1013	513	1526	0	0	1	0	2	1	6	0	0.0	0	0	0	0	156	0	0	0	0	10	2009	11.350406535472453	1013
89	3	1	2	3	3	0	4	0	5	2	2	0	2	1	0	12	13	2	2	3	2	5	1	1	4	6	6	3	2	3	4	4	8	4	3	3	4	3	5	3	0	0	0	90	20	60.0	8070	4	5	1994	1995	0.0	588	0	402	990	0	990	1	0	1	0	3	1	5	0	0.0	0	0	0	0	0	0	0	0	0	8	2007	11.724805824005728	990
90	3	1	2	3	3	0	4	0	12	2	2	0	2	1	0	3	14	2	3	4	6	6	1	1	0	6	5	2	2	3	4	4	8	4	3	3	0	0	3	3	0	3	3	91	20	60.0	7200	4	5	1950	1950	0.0	0	0	0	0	0	1040	0	0	1	0	2	1	4	0	1950.0	2	420	0	29	0	0	0	0	0	7	2006	11.607326140391713	1040
91	3	1	2	3	3	0	4	0	12	2	2	0	2	3	0	6	6	0	1	3	4	5	1	1	4	6	1	2	2	3	1	4	8	0	3	3	3	3	3	3	0	3	3	92	20	85.0	8500	5	3	1961	1961	203.0	600	0	635	1235	0	1235	0	0	1	0	2	1	6	0	1961.0	2	480	0	0	0	0	0	0	0	12	2006	11.498826540590727	1235
92	3	1	0	0	1	0	4	0	6	2	2	0	2	1	0	13	14	2	0	3	0	5	1	1	4	6	5	2	2	3	4	4	8	4	3	4	4	3	5	3	0	3	3	93	30	80.0	13360	5	7	1921	2006	0.0	713	0	163	876	0	964	1	0	1	0	2	1	5	0	1921.0	2	432	0	0	44	0	0	0	0	8	2009	12.004568269319446	964
93	0	1	2	3	3	0	0	0	17	2	2	1	4	3	0	8	8	2	0	2	4	5	2	0	4	6	5	2	2	3	4	4	8	4	3	3	3	2	5	3	4	3	3	94	190	60.0	7200	6	6	1910	1998	0.0	1046	0	168	1214	0	2291	0	1	2	0	4	2	9	1	1900.0	2	506	0	0	0	0	99	0	0	11	2007	11.804848531679264	2291
94	3	1	2	0	3	0	4	0	5	2	2	0	5	1	0	12	13	2	2	3	2	5	1	1	4	6	1	1	2	3	4	4	8	4	3	4	4	3	5	4	0	3	3	95	60	69.0	9337	6	5	1997	1997	0.0	648	0	176	824	0	1786	1	0	2	1	3	1	7	0	1997.0	2	684	0	162	0	0	0	0	0	5	2007	12.229545001715316	1786
95	3	1	2	1	3	0	0	0	8	2	2	0	5	1	0	12	13	1	2	3	0	5	1	1	4	6	3	0	2	3	4	2	8	4	5	4	4	4	4	3	3	3	3	96	60	0.0	9765	6	8	1993	1993	68.0	310	0	370	680	0	1470	0	0	2	1	3	1	6	1	1993.0	2	420	232	63	0	0	0	0	480	4	2009	12.128111104060462	1470
96	3	1	2	0	3	0	4	0	5	2	2	0	2	1	0	12	13	1	2	0	0	5	1	1	4	6	1	1	2	3	4	4	8	4	4	3	4	3	5	4	0	3	3	97	20	78.0	10264	7	5	1999	1999	183.0	1162	0	426	1588	0	1588	0	0	2	0	3	1	6	0	1999.0	2	472	158	29	0	0	0	0	0	8	2006	12.273731294003989	1588
97	3	1	2	3	1	0	4	0	7	2	2	0	2	3	0	6	6	1	1	3	4	5	1	1	1	6	1	0	1	3	4	4	8	4	3	3	3	3	3	3	0	3	3	98	20	73.0	10921	4	5	1965	1965	48.0	520	0	440	960	0	960	1	0	1	0	3	1	6	0	1965.0	1	432	120	0	0	0	0	0	0	5	2007	11.458997122944673	960
98	3	1	2	3	3	0	0	0	7	2	2	0	2	1	0	13	14	2	0	3	0	5	1	0	4	6	2	2	2	3	4	2	0	0	3	3	3	3	2	3	0	2	3	99	30	85.0	10625	5	5	1920	1950	0.0	108	0	350	458	0	835	0	0	1	0	2	1	5	0	1920.0	1	366	0	0	77	0	0	0	400	5	2010	11.326595886778735	835
99	3	1	2	0	3	0	4	0	12	2	2	0	2	1	0	9	10	2	1	3	0	5	1	1	4	6	6	3	2	3	4	2	8	4	3	3	3	3	2	3	0	0	0	100	20	77.0	9320	4	5	1959	1959	0.0	569	0	381	950	0	1225	1	0	1	1	3	1	6	0	0.0	0	0	352	0	0	0	0	0	400	1	2010	11.76718001130949	1225
100	3	1	2	0	3	0	4	0	14	2	2	0	2	1	0	9	10	1	2	2	0	5	1	1	4	6	1	1	2	3	4	4	8	4	3	3	3	3	4	4	3	3	3	101	20	0.0	10603	6	7	1977	2001	28.0	1200	0	410	1610	0	1610	1	0	2	0	3	1	6	2	1977.0	2	480	168	68	0	0	0	0	0	2	2010	12.230765258120545	1610
101	3	1	2	3	3	0	4	0	20	2	2	0	5	1	0	6	6	1	1	3	5	5	1	1	4	6	1	0	2	3	4	4	8	4	4	3	4	3	3	4	3	3	3	102	60	77.0	9206	6	5	1985	1985	336.0	0	0	741	741	0	1732	0	0	2	1	3	1	7	1	1985.0	2	476	192	46	0	0	0	0	0	6	2010	12.089538829274222	1732
102	3	1	2	3	0	0	4	0	20	2	2	2	2	1	0	6	6	2	3	4	6	6	1	1	4	6	1	2	2	3	4	4	8	2	3	2	0	0	3	3	0	3	3	103	90	64.0	7018	5	5	1979	1979	0.0	0	0	0	0	0	1535	0	0	2	0	4	2	8	0	1979.0	2	410	0	0	0	0	0	0	0	6	2009	11.686576205316552	1535
103	3	1	2	0	3	0	0	0	5	2	2	0	2	1	0	12	13	2	2	3	5	5	1	1	4	6	1	1	2	3	4	4	8	4	3	3	4	3	5	4	0	3	3	104	20	94.0	10402	7	5	2009	2009	0.0	0	0	1226	1226	0	1226	0	0	2	0	3	1	6	0	2009.0	3	740	0	36	0	0	0	0	0	5	2010	12.200557464842063	1226
104	4	1	2	3	3	0	0	0	9	2	2	0	0	1	0	11	12	1	2	3	3	5	1	1	1	6	5	2	2	3	4	4	8	4	3	2	3	3	5	3	3	3	3	105	50	0.0	7758	7	4	1931	1950	600.0	224	0	816	1040	0	1818	0	0	1	1	4	1	7	2	1951.0	1	240	0	0	0	0	184	0	0	6	2007	12.040608205802641	1818
105	1	1	2	3	3	0	4	0	21	2	2	0	5	3	0	12	13	1	2	3	5	5	1	1	4	6	1	1	2	3	4	4	8	4	4	3	5	3	5	4	4	3	3	106	60	75.0	9375	8	5	2003	2004	768.0	0	0	1053	1053	0	1992	0	0	2	1	3	1	9	1	2003.0	2	648	140	45	0	0	0	0	0	8	2008	12.429216196844383	1992
106	4	1	0	3	3	0	4	0	17	2	2	0	2	4	0	12	13	2	0	3	5	5	1	1	4	6	5	2	0	3	4	2	8	4	3	3	2	3	4	3	0	2	2	107	30	60.0	10800	4	7	1885	1995	0.0	0	0	641	641	0	1047	0	0	1	0	2	1	6	0	1954.0	1	273	0	0	0	0	0	0	450	8	2007	11.512925464970229	1047
107	4	1	2	3	3	0	4	0	17	2	2	0	2	1	0	12	13	2	1	3	0	1	1	1	4	6	5	2	2	3	4	4	8	5	3	3	3	3	5	3	0	3	3	108	20	50.0	6000	5	5	1948	1950	0.0	104	169	516	789	0	789	0	0	1	0	2	1	5	0	1948.0	1	250	0	0	0	0	0	0	0	4	2008	11.652687407345388	789
108	4	1	2	3	3	0	0	0	9	0	2	0	0	1	0	5	5	2	1	3	5	5	2	0	1	6	6	3	0	3	4	4	8	4	3	3	3	3	3	2	0	0	0	109	50	85.0	8500	5	7	1919	2005	0.0	0	0	793	793	0	1517	0	0	2	0	3	1	7	0	0.0	0	0	0	0	144	0	0	0	0	8	2007	11.652687407345388	1517
109	3	1	2	0	3	0	4	0	14	2	2	0	2	3	0	9	10	1	1	3	1	5	1	1	4	6	1	1	2	3	2	4	0	4	3	3	4	3	5	3	3	3	3	110	20	105.0	11751	6	6	1977	1977	480.0	705	0	1139	1844	0	1844	0	0	2	0	3	1	7	1	1977.0	2	546	0	122	0	0	0	0	0	1	2010	12.154779351142624	1844
110	3	1	2	3	3	0	4	0	7	2	2	0	0	1	0	13	14	2	1	3	4	5	1	1	4	6	1	2	2	3	4	4	8	4	3	3	3	2	4	3	0	3	3	111	50	75.0	9525	6	4	1954	1972	0.0	444	0	550	994	0	1855	0	0	2	0	4	1	7	0	1954.0	1	325	182	0	0	0	0	0	0	10	2006	11.82700601127654	1855
111	3	1	2	0	3	0	4	0	8	2	2	0	7	1	0	12	13	2	2	3	2	5	1	1	4	6	3	0	2	3	4	4	8	4	3	3	4	3	5	3	3	3	3	112	80	0.0	7750	7	5	2000	2000	0.0	250	0	134	384	0	1430	0	0	2	1	3	1	7	1	2000.0	2	400	180	0	0	0	0	0	0	4	2010	12.100712129872347	1430
112	3	1	2	3	3	0	4	0	5	2	2	0	5	1	0	12	13	3	2	0	2	5	1	1	4	6	3	0	2	3	4	4	6	5	4	3	5	3	5	5	4	3	3	113	60	77.0	9965	7	5	2007	2007	220.0	984	0	280	1264	0	2696	1	0	2	1	4	1	10	1	2007.0	3	792	120	184	0	0	168	0	0	10	2007	12.858319703517948	2696
113	3	1	2	3	0	0	0	0	6	2	2	0	2	3	0	13	14	1	1	2	0	4	1	1	4	6	2	2	2	3	2	4	0	0	3	4	4	3	3	4	4	3	3	114	20	0.0	21000	6	5	1953	1953	184.0	35	869	905	1809	0	2259	1	0	2	0	3	1	7	2	1953.0	2	450	166	120	192	0	0	0	0	10	2007	12.287652632522597	2259
114	3	1	2	0	3	0	4	1	6	2	2	0	5	2	0	13	14	2	1	3	0	3	1	1	4	6	5	2	2	3	2	4	8	4	3	3	3	3	5	4	3	3	3	115	70	61.0	7259	6	8	1945	2002	0.0	774	150	104	1028	0	2320	1	0	2	1	3	1	9	1	1945.0	1	180	224	0	0	0	0	0	0	7	2007	12.46651198158808	2320
115	1	1	1	3	3	0	0	0	21	2	2	4	5	1	0	8	8	1	2	3	2	5	1	1	4	6	5	2	2	3	4	4	8	4	3	3	4	3	4	3	2	3	3	116	160	34.0	3230	6	5	1999	1999	1129.0	419	0	310	729	0	1458	0	0	2	1	2	1	5	1	1999.0	2	440	0	32	0	0	0	0	0	6	2007	12.078239274020289	1458
116	3	1	2	3	3	0	4	0	19	2	2	0	2	1	0	13	14	1	1	3	3	1	1	1	4	6	1	2	2	3	4	4	8	4	3	3	3	3	3	3	1	3	3	117	20	0.0	11616	5	5	1962	1962	116.0	170	670	252	1092	0	1092	0	1	1	0	3	1	6	1	1962.0	1	288	0	20	144	0	0	0	0	9	2009	11.842229212112828	1092
117	3	1	2	3	3	0	0	0	7	2	2	0	2	1	0	12	13	2	2	3	5	5	1	1	4	6	1	2	2	3	4	4	6	5	3	3	4	3	4	3	0	3	3	118	20	74.0	8536	5	5	2006	2007	0.0	0	0	1125	1125	0	1125	0	0	1	1	2	1	5	0	2007.0	2	430	80	64	0	0	0	0	0	4	2007	11.951180395901384	1125
118	3	1	2	3	3	0	0	0	20	2	2	0	5	3	0	9	10	2	2	2	2	5	1	1	4	6	1	2	2	3	4	4	8	4	3	3	4	3	4	4	3	3	3	119	60	90.0	12376	7	5	1990	1990	0.0	1470	0	203	1673	0	3222	1	0	3	0	5	1	11	2	1990.0	3	594	367	0	0	0	0	0	0	5	2010	12.676076274775909	3222
119	3	1	2	3	3	0	4	0	5	2	2	0	5	1	0	12	13	2	2	3	5	5	1	1	4	6	1	0	2	3	4	4	6	5	4	3	4	3	5	4	4	3	3	120	60	65.0	8461	6	5	2005	2006	0.0	0	0	728	728	0	1456	0	0	2	1	3	1	8	1	2005.0	2	390	0	24	0	0	0	0	0	7	2006	12.007560729337492	1456
120	3	1	2	0	2	0	1	2	4	2	2	0	7	0	2	9	10	2	1	1	0	5	1	1	4	6	1	2	2	3	4	4	8	4	3	3	3	3	5	3	3	3	3	121	80	0.0	21453	6	5	1969	1969	0.0	938	0	0	938	0	988	1	0	1	0	1	1	4	2	1969.0	2	540	0	130	0	130	0	0	0	10	2006	12.100712129872347	988
121	4	1	2	3	3	0	4	0	9	2	2	0	0	1	0	0	0	2	2	3	5	5	1	1	4	6	5	2	1	3	2	4	8	4	3	3	3	3	4	3	0	3	3	122	50	50.0	6060	4	5	1939	1950	0.0	0	0	732	732	0	1123	0	0	1	0	3	1	4	0	1979.0	1	264	0	0	140	0	0	0	0	6	2007	11.512925464970229	1123
122	3	1	2	3	3	0	0	0	12	2	2	0	2	3	0	8	8	1	1	3	1	5	1	1	4	6	1	2	2	3	4	4	8	4	3	4	3	3	4	3	0	3	3	123	20	75.0	9464	6	7	1958	1958	135.0	570	0	510	1080	0	1080	0	0	1	0	3	1	5	0	1958.0	1	288	0	0	0	0	130	0	0	6	2008	11.820410164718188	1080
123	3	1	2	3	3	0	4	0	20	2	2	4	2	1	0	9	10	2	2	3	2	5	1	1	4	6	1	1	2	3	4	4	8	4	4	3	4	3	5	4	0	3	3	124	120	55.0	7892	6	5	1993	1993	0.0	300	0	899	1199	0	1199	0	0	2	0	2	1	5	0	1993.0	2	530	0	63	0	0	0	0	0	3	2008	11.94405831982697	1199
124	3	1	2	0	3	0	1	0	14	2	2	0	2	1	0	6	6	2	1	3	5	5	1	1	4	6	1	2	2	3	4	4	8	4	3	4	4	2	3	3	3	3	3	125	20	48.0	17043	6	5	1979	1998	0.0	0	0	1362	1362	0	1586	0	0	2	0	3	1	7	1	1979.0	2	435	192	0	0	0	0	0	0	1	2009	12.106252310247962	1586
125	4	1	2	3	3	0	4	0	9	2	2	1	0	1	0	13	14	2	1	0	2	5	1	0	4	6	6	3	0	3	4	4	8	4	3	2	3	3	4	3	0	0	0	126	190	60.0	6780	6	8	1935	1982	0.0	490	0	30	520	234	754	1	0	1	0	2	1	5	0	0.0	0	0	53	0	0	0	0	0	0	6	2006	11.344506813345266	520
126	3	1	2	0	3	0	4	0	13	2	2	4	2	1	0	9	10	2	1	3	0	5	1	1	4	6	1	1	2	3	4	4	8	4	3	3	4	3	3	3	3	3	3	127	120	0.0	4928	6	5	1976	1976	0.0	120	0	958	1078	0	958	0	0	2	0	2	1	5	1	1977.0	2	440	0	205	0	0	0	0	0	2	2007	11.759785542901755	958
127	4	1	2	0	0	0	4	0	17	1	2	0	1	1	0	14	14	2	0	3	3	5	1	1	4	6	6	3	0	3	4	4	8	4	3	4	3	3	5	3	3	0	0	128	45	55.0	4388	5	7	1930	1950	0.0	116	0	556	672	0	840	0	0	1	0	3	1	5	1	0.0	0	0	0	0	0	0	0	0	0	6	2007	11.37366339763672	840
128	3	1	2	3	3	0	4	0	12	4	2	0	5	1	0	12	13	1	1	3	1	5	1	1	4	6	1	1	2	3	4	4	8	4	3	3	3	3	3	3	2	3	3	129	60	69.0	7590	6	5	1966	1966	266.0	512	0	148	660	0	1348	0	0	1	1	3	1	6	1	1966.0	2	453	188	108	0	0	0	0	0	7	2006	11.951180395901384	1348
129	3	1	2	3	3	0	4	0	12	2	2	0	2	1	0	9	10	1	1	3	4	1	1	1	0	6	0	1	2	3	3	4	8	0	3	3	3	3	3	5	0	3	3	130	20	69.0	8973	5	7	1958	1991	85.0	567	28	413	1008	0	1053	0	1	1	1	3	1	6	0	1998.0	2	750	0	80	0	180	0	0	0	7	2006	11.918390573078392	1053
130	3	1	2	3	3	0	0	0	12	2	2	0	5	1	0	8	8	1	1	3	4	5	1	1	4	6	1	0	2	3	0	4	8	4	3	3	3	3	5	4	4	3	3	131	60	88.0	14200	7	6	1966	1966	309.0	445	0	479	924	0	2157	0	0	2	1	4	1	8	2	1966.0	2	487	105	66	0	0	0	0	0	5	2006	12.328290278254423	2157
131	3	1	2	0	3	0	0	0	8	2	2	0	5	1	0	12	13	1	2	3	2	5	1	1	4	6	3	1	2	3	4	4	8	4	4	3	4	3	5	4	3	3	3	132	60	0.0	12224	6	5	2000	2000	40.0	695	0	297	992	0	2054	1	0	2	1	3	1	7	1	2000.0	2	390	24	48	0	0	0	0	0	7	2009	12.404923504275338	2054
132	3	1	2	3	3	0	0	0	12	2	2	0	2	1	0	8	8	2	1	3	4	5	1	1	4	6	5	2	2	3	4	4	8	4	3	3	3	3	4	4	0	3	3	133	20	75.0	7388	5	6	1959	2002	0.0	405	0	658	1063	0	1327	1	0	1	0	3	1	7	0	1974.0	2	624	0	0	0	0	0	0	0	7	2007	11.923378114589433	1327
133	3	1	2	0	3	0	4	0	23	2	2	0	2	1	0	12	13	1	2	3	2	5	1	1	4	6	1	0	2	3	4	4	8	4	4	3	5	3	5	4	0	3	3	134	20	0.0	6853	8	5	2001	2002	136.0	1005	0	262	1267	0	1296	1	0	2	0	2	1	6	0	2001.0	2	471	192	25	0	0	0	0	0	6	2009	12.301382825334498	1296
134	3	1	2	0	3	0	4	0	19	2	2	0	2	1	0	9	10	2	1	3	4	5	1	1	4	2	1	1	2	3	2	4	8	4	3	3	3	3	4	3	3	3	3	135	20	78.0	10335	5	6	1968	1993	0.0	570	0	891	1461	0	1721	0	0	2	1	3	1	7	1	1968.0	2	440	0	96	180	0	0	0	0	7	2006	12.100712129872347	1721
135	3	1	2	3	3	0	4	0	14	2	2	0	2	3	0	9	10	1	2	3	5	5	1	1	4	6	1	2	2	3	2	4	8	4	3	3	3	3	4	3	4	3	3	136	20	80.0	10400	7	6	1970	1970	288.0	0	0	1304	1304	0	1682	0	0	2	0	3	1	7	1	1970.0	2	530	98	0	0	0	0	0	0	5	2008	12.066810578196666	1682
136	3	1	2	0	3	0	0	0	12	2	2	0	2	1	0	8	8	1	1	3	1	5	1	1	4	6	1	1	2	3	4	4	8	4	3	3	3	3	3	3	2	3	3	137	20	0.0	10355	5	5	1967	1967	196.0	695	0	519	1214	0	1214	0	0	2	0	3	1	5	1	1967.0	1	318	0	111	0	0	0	0	0	7	2007	11.870599909242044	1214
137	3	1	2	3	3	0	4	0	11	2	2	2	2	1	0	12	13	1	1	3	5	5	1	1	4	6	0	2	2	3	4	4	8	3	3	3	3	3	4	3	0	3	3	138	90	82.0	11070	7	5	1988	1989	70.0	0	0	1907	1907	0	1959	0	0	3	0	5	2	9	0	1989.0	3	766	0	0	0	0	0	0	0	7	2006	12.049418835484797	1959
138	3	1	2	0	3	0	4	0	5	2	2	0	5	1	0	12	13	1	2	2	2	5	1	1	4	6	1	0	2	3	0	4	8	4	4	3	4	3	5	4	3	3	3	139	60	73.0	9066	8	5	1999	2000	320.0	668	0	336	1004	0	1852	0	0	2	1	3	1	7	2	1999.0	3	660	224	106	0	0	0	0	0	12	2008	12.345834587905333	1852
139	3	1	2	0	3	0	4	0	5	2	2	0	5	1	0	12	13	2	2	3	2	5	1	1	4	6	1	1	2	3	2	4	8	4	3	3	4	3	5	4	0	3	3	140	60	65.0	15426	6	5	1997	1997	0.0	821	0	107	928	0	1764	1	0	2	1	3	1	7	0	1997.0	2	470	276	99	0	0	0	0	0	8	2009	12.352335152508426	1764
140	3	1	2	3	3	0	2	0	12	2	2	0	2	1	0	6	6	2	1	3	0	5	1	1	4	6	6	3	2	3	4	4	4	4	3	3	3	3	3	3	1	0	0	141	20	70.0	10500	4	5	1971	1971	0.0	432	0	432	864	0	864	0	0	1	0	3	1	5	1	0.0	0	0	0	0	0	0	0	0	0	4	2010	11.652687407345388	864
141	3	1	2	3	3	0	4	0	5	2	2	0	2	1	0	12	13	2	2	0	2	5	1	1	4	6	1	0	2	3	4	4	8	4	4	3	4	3	5	4	0	3	3	142	20	78.0	11645	7	5	2005	2005	0.0	1300	0	434	1734	0	1734	1	0	2	0	3	1	7	0	2005.0	2	660	160	24	0	0	0	0	0	1	2006	12.468436909997665	1734
142	3	1	2	3	3	0	0	0	12	0	2	0	0	1	0	3	14	2	1	3	4	5	1	1	4	6	5	2	2	3	2	4	8	4	3	2	3	3	2	3	0	3	3	143	50	71.0	8520	5	4	1952	1952	0.0	507	0	403	910	0	1385	0	0	2	0	4	1	6	0	2000.0	2	720	0	0	0	0	0	0	0	6	2010	12.01974306733868	1385
143	3	1	2	0	3	0	4	0	5	2	2	0	2	1	0	12	13	1	2	1	2	5	1	1	4	6	1	1	2	3	4	4	8	4	4	3	4	3	5	4	0	3	3	144	20	78.0	10335	7	5	1999	1999	183.0	679	0	811	1490	0	1501	1	0	2	0	3	1	6	0	1999.0	2	577	144	29	0	0	0	0	0	6	2009	12.225875272826354	1501
144	4	1	2	3	3	0	4	0	19	5	2	2	2	1	0	6	6	1	1	3	4	5	1	1	4	6	5	2	2	3	4	4	4	0	3	3	3	3	3	3	0	3	3	145	90	70.0	9100	5	5	1963	1963	336.0	1332	0	396	1728	0	1728	1	0	2	0	6	2	10	0	1963.0	2	504	0	0	0	0	0	0	0	11	2006	11.736069016284437	1728
